sequence,depth,T_HW_ms,cycles,MMAC,weights,bottlenecks,block_cycles,hw_feasible_on_bitstream,infeasible_at
32-16-16-64-64,5,24.390160,2439016,164.275200,7163,PW-DW-DW-PW-PW,979200/937156/119460/122400/280800,0,b2 G*Cin=2560
32-32-48-16-16-64,6,24.425520,2442552,170.035200,6027,PW-DW-DW-PW-PW-PW,979200/937156/238196/111600/54000/122400,0,b2 G*Cin=2560
32-32-16-16-32-64,6,24.425520,2442552,164.275200,5627,PW-DW-DW-PW-PW-PW,979200/937156/238196/54000/68400/165600,0,b2 G*Cin=2560
32-16-32-16-48-64,6,24.444160,2444416,158.976000,6795,PW-DW-DW-PW-PW-PW,979200/937156/119460/82800/102600/223200,0,b2 G*Cin=2560
32-32-48-32-64,5,24.461520,2446152,192.153600,7563,PW-DW-DW-PW-PW,979200/937156/238196/126000/165600,0,b2 G*Cin=2560
32-48-16-16-64,5,24.496880,2449688,173.260800,4715,PW-DW-DW-PW-PW,979200/937156/356932/54000/122400,0,b2 G*Cin=2560
32-16-64-32-32-64,6,24.563560,2456356,181.555200,8363,PW-DW-PW-PW-PW-PW,979200/937156/122400/154800/97200/165600,0,b2 G*Cin=2560
32-32-32-32-16-64,6,24.569520,2456952,170.035200,6027,PW-DW-DW-PW-PW-PW,979200/937156/238196/97200/82800/122400,0,b2 G*Cin=2560
32-16-32-64-16-64,6,24.642160,2464216,157.363200,6683,PW-DW-DW-PW-PW-PW,979200/937156/119460/165600/140400/122400,0,b2 G*Cin=2560
32-16-48-48-64,5,24.678160,2467816,177.408000,8075,PW-DW-DW-PW-PW,979200/937156/119460/208800/223200,0,b2 G*Cin=2560
32-32-64-16-16-64,6,24.713520,2471352,183.168000,6939,PW-DW-DW-PW-PW-PW,979200/937156/238196/140400/54000/122400,0,b2 G*Cin=2560
32-32-32-16-32-64,6,24.713520,2471352,177.408000,6539,PW-DW-DW-PW-PW-PW,979200/937156/238196/82800/68400/165600,0,b2 G*Cin=2560
32-16-48-16-48-64,6,24.732160,2473216,168.422400,7451,PW-DW-DW-PW-PW-PW,979200/937156/119460/111600/102600/223200,0,b2 G*Cin=2560
32-32-64-32-64,5,24.749520,2474952,208.972800,8731,PW-DW-DW-PW-PW,979200/937156/238196/154800/165600,0,b2 G*Cin=2560
32-48-32-16-64,5,24.784880,2478488,190.080000,5883,PW-DW-DW-PW-PW,979200/937156/356932/82800/122400,0,b2 G*Cin=2560
32-16-32-48-32-64,6,24.786160,2478616,172.108800,7707,PW-DW-DW-PW-PW-PW,979200/937156/119460/151200/126000/165600,0,b2 G*Cin=2560
32-16-16-64-32-64,6,24.786160,2478616,168.422400,7451,PW-DW-DW-PW-PW-PW,979200/937156/119460/122400/154800/165600,0,b2 G*Cin=2560
32-16-16-32-48-64,6,24.786160,2478616,166.348800,7307,PW-DW-DW-PW-PW-PW,979200/937156/119460/68400/151200/223200,0,b2 G*Cin=2560
32-16-48-48-16-64,6,24.786160,2478616,161.049600,6939,PW-DW-DW-PW-PW-PW,979200/937156/119460/208800/111600/122400,0,b2 G*Cin=2560
32-32-16-48-64,5,24.803520,2480352,179.020800,6651,PW-DW-DW-PW-PW,979200/937156/238196/102600/223200,0,b2 G*Cin=2560
32-16-32-64-64,5,24.822160,2482216,184.780800,8587,PW-DW-DW-PW-PW,979200/937156/119460/165600/280800,0,b2 G*Cin=2560
32-32-48-32-16-64,6,24.857520,2485752,186.854400,7195,PW-DW-DW-PW-PW-PW,979200/937156/238196/126000/82800/122400,0,b2 G*Cin=2560
32-32-16-32-32-64,6,24.857520,2485752,177.408000,6539,PW-DW-DW-PW-PW-PW,979200/937156/238196/68400/97200/165600,0,b2 G*Cin=2560
32-32-16-48-16-64,6,24.911520,2491152,162.662400,5515,PW-DW-DW-PW-PW-PW,979200/937156/238196/102600/111600/122400,0,b2 G*Cin=2560
32-16-16-16-64-64,6,24.930160,2493016,170.035200,7563,PW-DW-DW-PW-PW-PW,979200/937156/119460/54000/122400/280800,0,b2 G*Cin=2560
32-48-48-64,4,24.964880,2496488,223.257600,8187,PW-DW-DW-PW,979200/937156/356932/223200,0,b2 G*Cin=2560
32-32-48-16-32-64,6,25.001520,2500152,190.540800,7451,PW-DW-DW-PW-PW-PW,979200/937156/238196/111600/68400/165600,0,b2 G*Cin=2560
32-48-16-16-16-64,6,25.036880,2503688,179.020800,5115,PW-DW-DW-PW-PW-PW,979200/937156/356932/54000/54000/122400,0,b2 G*Cin=2560
32-16-64-16-48-64,6,25.049560,2504956,177.868800,8107,PW-DW-PW-PW-PW-PW,979200/937156/122400/140400/102600/223200,0,b2 G*Cin=2560
32-48-48-16-64,5,25.072880,2507288,206.899200,7051,PW-DW-DW-PW-PW,979200/937156/356932/111600/122400,0,b2 G*Cin=2560
32-48-16-32-64,5,25.072880,2507288,193.766400,6139,PW-DW-DW-PW-PW,979200/937156/356932/68400/165600,0,b2 G*Cin=2560
32-16-32-32-48-64,6,25.074160,2507416,179.481600,8219,PW-DW-DW-PW-PW-PW,979200/937156/119460/97200/151200/223200,0,b2 G*Cin=2560
32-64-16-64,4,25.144240,2514424,202.752000,5227,PW-DW-DW-PW,979200/937156/475668/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-64-32-16-64,6,25.145520,2514552,203.673600,8363,PW-DW-DW-PW-PW-PW,979200/937156/238196/154800/82800/122400,0,b2 G*Cin=2560
32-32-32-32-32-64,6,25.145520,2514552,194.227200,7707,PW-DW-DW-PW-PW-PW,979200/937156/238196/97200/97200/165600,0,b2 G*Cin=2560
32-16-32-64-32-64,6,25.218160,2521816,188.928000,8875,PW-DW-DW-PW-PW-PW,979200/937156/119460/165600/154800/165600,0,b2 G*Cin=2560
32-16-32-16-64-64,6,25.218160,2521816,179.481600,8219,PW-DW-DW-PW-PW-PW,979200/937156/119460/82800/122400/280800,0,b2 G*Cin=2560
32-16-48-64-16-64,6,25.218160,2521816,177.868800,8107,PW-DW-DW-PW-PW-PW,979200/937156/119460/223200/140400/122400,0,b2 G*Cin=2560
32-16-64-48-64,5,25.283560,2528356,194.227200,9243,PW-DW-PW-PW-PW,979200/937156/122400/266400/223200,0,b2 G*Cin=2560
32-32-64-16-32-64,6,25.289520,2528952,203.673600,8363,PW-DW-DW-PW-PW-PW,979200/937156/238196/140400/68400/165600,0,b2 G*Cin=2560
32-32-32-48-64,5,25.289520,2528952,199.526400,8075,PW-DW-DW-PW-PW,979200/937156/238196/151200/223200,0,b2 G*Cin=2560
32-48-32-16-16-64,6,25.324880,2532488,195.840000,6283,PW-DW-DW-PW-PW-PW,979200/937156/356932/82800/54000/122400,0,b2 G*Cin=2560
32-32-16-16-48-64,6,25.343520,2534352,184.780800,7051,PW-DW-DW-PW-PW-PW,979200/937156/238196/54000/102600/223200,0,b2 G*Cin=2560
32-48-64-16-64,5,25.360880,2536088,223.718400,8219,PW-DW-DW-PW-PW,979200/937156/356932/140400/122400,0,b2 G*Cin=2560
32-48-32-32-64,5,25.360880,2536088,214.272000,7563,PW-DW-DW-PW-PW,979200/937156/356932/97200/165600,0,b2 G*Cin=2560
32-16-48-32-48-64,6,25.362160,2536216,192.614400,9131,PW-DW-DW-PW-PW-PW,979200/937156/119460/126000/151200/223200,0,b2 G*Cin=2560
32-16-48-48-32-64,6,25.362160,2536216,188.928000,8875,PW-DW-DW-PW-PW-PW,979200/937156/119460/208800/126000/165600,0,b2 G*Cin=2560
32-16-64-48-16-64,6,25.391560,2539156,177.868800,8107,PW-DW-PW-PW-PW-PW,979200/937156/122400/266400/111600/122400,0,b2 G*Cin=2560
32-32-32-48-16-64,6,25.397520,2539752,183.168000,6939,PW-DW-DW-PW-PW-PW,979200/937156/238196/151200/111600/122400,0,b2 G*Cin=2560
32-32-16-64-16-64,6,25.397520,2539752,172.108800,6171,PW-DW-DW-PW-PW-PW,979200/937156/238196/122400/140400/122400,0,b2 G*Cin=2560
32-16-48-64-64,5,25.398160,2539816,205.286400,10011,PW-DW-DW-PW-PW,979200/937156/119460/223200/280800,0,b2 G*Cin=2560
32-32-48-32-32-64,6,25.433520,2543352,211.046400,8875,PW-DW-DW-PW-PW-PW,979200/937156/238196/126000/97200/165600,0,b2 G*Cin=2560
32-48-16-32-16-64,6,25.468880,2546888,188.467200,5771,PW-DW-DW-PW-PW-PW,979200/937156/356932/68400/82800/122400,0,b2 G*Cin=2560
32-32-16-48-32-64,6,25.487520,2548752,190.540800,7451,PW-DW-DW-PW-PW-PW,979200/937156/238196/102600/126000/165600,0,b2 G*Cin=2560
32-16-16-32-64-64,6,25.506160,2550616,190.540800,8987,PW-DW-DW-PW-PW-PW,979200/937156/119460/68400/165600/280800,0,b2 G*Cin=2560
32-16-48-16-64-64,6,25.506160,2550616,188.928000,8875,PW-DW-DW-PW-PW-PW,979200/937156/119460/111600/122400/280800,0,b2 G*Cin=2560
32-48-64-64,4,25.540880,2554088,251.136000,10123,PW-DW-DW-PW,979200/937156/356932/280800,0,b2 G*Cin=2560
32-64-32-64,4,25.576240,2557624,234.316800,7419,PW-DW-DW-PW,979200/937156/475668/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-16-64-64,5,25.577520,2557752,199.526400,8075,PW-DW-DW-PW-PW,979200/937156/238196/122400/280800,0,b2 G*Cin=2560
32-48-48-16-16-64,6,25.612880,2561288,212.659200,7451,PW-DW-DW-PW-PW-PW,979200/937156/356932/111600/54000/122400,0,b2 G*Cin=2560
32-48-16-16-32-64,6,25.612880,2561288,199.526400,6539,PW-DW-DW-PW-PW-PW,979200/937156/356932/54000/68400/165600,0,b2 G*Cin=2560
32-32-32-16-48-64,6,25.631520,2563152,197.913600,7963,PW-DW-DW-PW-PW-PW,979200/937156/238196/82800/102600/223200,0,b2 G*Cin=2560
32-48-48-32-64,5,25.648880,2564888,234.777600,8987,PW-DW-DW-PW-PW,979200/937156/356932/126000/165600,0,b2 G*Cin=2560
32-16-64-32-48-64,6,25.679560,2567956,205.747200,10043,PW-DW-PW-PW-PW-PW,979200/937156/122400/154800/151200/223200,0,b2 G*Cin=2560
32-64-16-16-64,5,25.684240,2568424,208.512000,5627,PW-DW-DW-PW-PW,979200/937156/475668/54000/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-16-16-48-48-64,6,25.704160,2570416,183.168000,8475,PW-DW-DW-PW-PW-PW,979200/937156/119460/102600/208800/223200,0,b2 G*Cin=2560
32-32-64-32-32-64,6,25.721520,2572152,227.865600,10043,PW-DW-DW-PW-PW-PW,979200/937156/238196/154800/97200/165600,0,b2 G*Cin=2560
32-48-32-32-16-64,6,25.756880,2575688,208.972800,7195,PW-DW-DW-PW-PW-PW,979200/937156/356932/97200/82800/122400,0,b2 G*Cin=2560
32-16-48-64-32-64,6,25.794160,2579416,209.433600,10299,PW-DW-DW-PW-PW-PW,979200/937156/119460/223200/154800/165600,0,b2 G*Cin=2560
32-16-32-32-64-64,6,25.794160,2579416,203.673600,9899,PW-DW-DW-PW-PW-PW,979200/937156/119460/97200/165600/280800,0,b2 G*Cin=2560
32-16-64-16-64-64,6,25.823560,2582356,198.374400,9531,PW-DW-PW-PW-PW-PW,979200/937156/122400/140400/122400/280800,0,b2 G*Cin=2560
32-16-64-64-16-64,6,25.823560,2582356,198.374400,9531,PW-DW-PW-PW-PW-PW,979200/937156/122400/280800/140400/122400,0,b2 G*Cin=2560
32-32-32-64-16-64,6,25.829520,2582952,196.300800,7851,PW-DW-DW-PW-PW-PW,979200/937156/238196/165600/140400/122400,0,b2 G*Cin=2560
32-32-48-48-64,5,25.865520,2586552,220.032000,9499,PW-DW-DW-PW-PW,979200/937156/238196/208800/223200,0,b2 G*Cin=2560
32-48-64-16-16-64,6,25.900880,2590088,229.478400,8619,PW-DW-DW-PW-PW-PW,979200/937156/356932/140400/54000/122400,0,b2 G*Cin=2560
32-48-32-16-32-64,6,25.900880,2590088,216.345600,7707,PW-DW-DW-PW-PW-PW,979200/937156/356932/82800/68400/165600,0,b2 G*Cin=2560
32-32-48-16-48-64,6,25.919520,2591952,211.046400,8875,PW-DW-DW-PW-PW-PW,979200/937156/238196/111600/102600/223200,0,b2 G*Cin=2560
32-48-64-32-64,5,25.936880,2593688,255.283200,10411,PW-DW-DW-PW-PW,979200/937156/356932/154800/165600,0,b2 G*Cin=2560
32-16-64-48-32-64,6,25.967560,2596756,205.747200,10043,PW-DW-PW-PW-PW-PW,979200/937156/122400/266400/126000/165600,0,b2 G*Cin=2560
32-64-32-16-64,5,25.972240,2597224,229.017600,7051,PW-DW-DW-PW-PW,979200/937156/475668/82800/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-32-48-32-64,6,25.973520,2597352,211.046400,8875,PW-DW-DW-PW-PW-PW,979200/937156/238196/151200/126000/165600,0,b2 G*Cin=2560
32-32-16-64-32-64,6,25.973520,2597352,203.673600,8363,PW-DW-DW-PW-PW-PW,979200/937156/238196/122400/154800/165600,0,b2 G*Cin=2560
32-32-48-48-16-64,6,25.973520,2597352,203.673600,8363,PW-DW-DW-PW-PW-PW,979200/937156/238196/208800/111600/122400,0,b2 G*Cin=2560
32-32-16-32-48-64,6,25.973520,2597352,201.600000,8219,PW-DW-DW-PW-PW-PW,979200/937156/238196/68400/151200/223200,0,b2 G*Cin=2560
32-48-16-48-64,5,25.990880,2599088,214.272000,7563,PW-DW-DW-PW-PW,979200/937156/356932/102600/223200,0,b2 G*Cin=2560
32-16-64-64-64,5,26.003560,2600356,225.792000,11435,PW-DW-PW-PW-PW,979200/937156/122400/280800/280800,0,b2 G*Cin=2560
32-32-32-64-64,5,26.009520,2600952,223.718400,9755,PW-DW-DW-PW-PW,979200/937156/238196/165600/280800,0,b2 G*Cin=2560
32-48-48-32-16-64,6,26.044880,2604488,229.478400,8619,PW-DW-DW-PW-PW-PW,979200/937156/356932/126000/82800/122400,0,b2 G*Cin=2560
32-48-16-32-32-64,6,26.044880,2604488,212.659200,7451,PW-DW-DW-PW-PW-PW,979200/937156/356932/68400/97200/165600,0,b2 G*Cin=2560
32-16-48-32-64-64,6,26.082160,2608216,216.806400,10811,PW-DW-DW-PW-PW-PW,979200/937156/119460/126000/165600/280800,0,b2 G*Cin=2560
32-48-16-48-16-64,6,26.098880,2609888,197.913600,6427,PW-DW-DW-PW-PW-PW,979200/937156/356932/102600/111600/122400,0,b2 G*Cin=2560
32-32-16-16-64-64,6,26.117520,2611752,205.286400,8475,PW-DW-DW-PW-PW-PW,979200/937156/238196/54000/122400/280800,0,b2 G*Cin=2560
32-64-48-64,4,26.152240,2615224,265.881600,9611,PW-DW-DW-PW,979200/937156/475668/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-48-16-32-64,6,26.188880,2618888,233.164800,8875,PW-DW-DW-PW-PW-PW,979200/937156/356932/111600/68400/165600,0,b2 G*Cin=2560
32-16-32-48-48-64,6,26.190160,2619016,199.987200,9643,PW-DW-DW-PW-PW-PW,979200/937156/119460/151200/208800/223200,0,b2 G*Cin=2560
32-32-64-16-48-64,6,26.207520,2620752,224.179200,9787,PW-DW-DW-PW-PW-PW,979200/937156/238196/140400/102600/223200,0,b2 G*Cin=2560
32-64-16-16-16-64,6,26.224240,2622424,214.272000,6027,PW-DW-DW-PW-PW-PW,979200/937156/475668/54000/54000/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-48-16-64,5,26.260240,2626024,249.523200,8475,PW-DW-DW-PW-PW,979200/937156/475668/111600/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-16-32-64,5,26.260240,2626024,229.017600,7051,PW-DW-DW-PW-PW,979200/937156/475668/68400/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-32-32-48-64,6,26.261520,2626152,218.419200,9387,PW-DW-DW-PW-PW-PW,979200/937156/238196/97200/151200/223200,0,b2 G*Cin=2560
32-48-64-32-16-64,6,26.332880,2633288,249.984000,10043,PW-DW-DW-PW-PW-PW,979200/937156/356932/154800/82800/122400,0,b2 G*Cin=2560
32-48-32-32-32-64,6,26.332880,2633288,233.164800,8875,PW-DW-DW-PW-PW-PW,979200/937156/356932/97200/97200/165600,0,b2 G*Cin=2560
32-16-64-32-64-64,6,26.399560,2639956,229.939200,11723,PW-DW-PW-PW-PW-PW,979200/937156/122400/154800/165600/280800,0,b2 G*Cin=2560
32-16-64-64-32-64,6,26.399560,2639956,229.939200,11723,PW-DW-PW-PW-PW-PW,979200/937156/122400/280800/154800/165600,0,b2 G*Cin=2560
32-32-32-64-32-64,6,26.405520,2640552,227.865600,10043,PW-DW-DW-PW-PW-PW,979200/937156/238196/165600/154800/165600,0,b2 G*Cin=2560
32-32-48-64-16-64,6,26.405520,2640552,220.492800,9531,PW-DW-DW-PW-PW-PW,979200/937156/238196/223200/140400/122400,0,b2 G*Cin=2560
32-32-32-16-64-64,6,26.405520,2640552,218.419200,9387,PW-DW-DW-PW-PW-PW,979200/937156/238196/82800/122400/280800,0,b2 G*Cin=2560
32-16-16-48-64-64,6,26.424160,2642416,211.046400,10411,PW-DW-DW-PW-PW-PW,979200/937156/119460/102600/223200/280800,0,b2 G*Cin=2560
32-32-64-48-64,5,26.441520,2644152,240.537600,10923,PW-DW-DW-PW-PW,979200/937156/238196/266400/223200,0,b2 G*Cin=2560
32-48-64-16-32-64,6,26.476880,2647688,249.984000,10043,PW-DW-DW-PW-PW-PW,979200/937156/356932/140400/68400/165600,0,b2 G*Cin=2560
32-48-32-48-64,5,26.476880,2647688,238.464000,9243,PW-DW-DW-PW-PW,979200/937156/356932/151200/223200,0,b2 G*Cin=2560
32-16-16-64-48-64,6,26.478160,2647816,199.987200,9643,PW-DW-DW-PW-PW-PW,979200/937156/119460/122400/266400/223200,0,b2 G*Cin=2560
32-64-32-16-16-64,6,26.512240,2651224,234.777600,7451,PW-DW-DW-PW-PW-PW,979200/937156/475668/82800/54000/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-16-16-48-64,6,26.530880,2653088,220.032000,7963,PW-DW-DW-PW-PW-PW,979200/937156/356932/54000/102600/223200,0,b2 G*Cin=2560
32-64-64-16-64,5,26.548240,2654824,270.028800,9899,PW-DW-DW-PW-PW,979200/937156/475668/140400/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-32-32-64,5,26.548240,2654824,253.209600,8731,PW-DW-DW-PW-PW,979200/937156/475668/97200/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-48-32-48-64,6,26.549520,2654952,235.238400,10555,PW-DW-DW-PW-PW-PW,979200/937156/238196/126000/151200/223200,0,b2 G*Cin=2560
32-32-48-48-32-64,6,26.549520,2654952,231.552000,10299,PW-DW-DW-PW-PW-PW,979200/937156/238196/208800/126000/165600,0,b2 G*Cin=2560
32-32-64-48-16-64,6,26.549520,2654952,224.179200,9787,PW-DW-DW-PW-PW-PW,979200/937156/238196/266400/111600/122400,0,b2 G*Cin=2560
32-48-32-48-16-64,6,26.584880,2658488,222.105600,8107,PW-DW-DW-PW-PW-PW,979200/937156/356932/151200/111600/122400,0,b2 G*Cin=2560
32-48-16-64-16-64,6,26.584880,2658488,207.360000,7083,PW-DW-DW-PW-PW-PW,979200/937156/356932/122400/140400/122400,0,b2 G*Cin=2560
32-32-48-64-64,5,26.585520,2658552,247.910400,11435,PW-DW-DW-PW-PW,979200/937156/238196/223200/280800,0,b2 G*Cin=2560
32-48-48-32-32-64,6,26.620880,2662088,253.670400,10299,PW-DW-DW-PW-PW-PW,979200/937156/356932/126000/97200/165600,0,b2 G*Cin=2560
32-64-16-32-16-64,6,26.656240,2665624,223.718400,6683,PW-DW-DW-PW-PW-PW,979200/937156/475668/68400/82800/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-16-48-32-64,6,26.674880,2667488,225.792000,8363,PW-DW-DW-PW-PW-PW,979200/937156/356932/102600/126000/165600,0,b2 G*Cin=2560
32-32-48-16-64-64,6,26.693520,2669352,231.552000,10299,PW-DW-DW-PW-PW-PW,979200/937156/238196/111600/122400/280800,0,b2 G*Cin=2560
32-32-16-32-64-64,6,26.693520,2669352,225.792000,9899,PW-DW-DW-PW-PW-PW,979200/937156/238196/68400/165600/280800,0,b2 G*Cin=2560
32-64-64-64,4,26.728240,2672824,297.446400,11803,PW-DW-DW-PW,979200/937156/475668/280800,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-16-64-64,5,26.764880,2676488,234.777600,8987,PW-DW-DW-PW-PW,979200/937156/356932/122400/280800,0,b2 G*Cin=2560
32-16-48-48-48-64,6,26.766160,2676616,216.806400,10811,PW-DW-DW-PW-PW-PW,979200/937156/119460/208800/208800/223200,0,b2 G*Cin=2560
32-64-48-16-16-64,6,26.800240,2680024,255.283200,8875,PW-DW-DW-PW-PW-PW,979200/937156/475668/111600/54000/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-16-16-32-64,6,26.800240,2680024,234.777600,7451,PW-DW-DW-PW-PW-PW,979200/937156/475668/54000/68400/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-32-16-48-64,6,26.818880,2681888,236.851200,9131,PW-DW-DW-PW-PW-PW,979200/937156/356932/82800/102600/223200,0,b2 G*Cin=2560
32-64-48-32-64,5,26.836240,2683624,277.401600,10411,PW-DW-DW-PW-PW,979200/937156/475668/126000/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-64-32-48-64,6,26.837520,2683752,252.057600,11723,PW-DW-DW-PW-PW-PW,979200/937156/238196/154800/151200/223200,0,b2 G*Cin=2560
32-32-16-48-48-64,6,26.891520,2689152,218.419200,9387,PW-DW-DW-PW-PW-PW,979200/937156/238196/102600/208800/223200,0,b2 G*Cin=2560
32-48-64-32-32-64,6,26.908880,2690888,274.176000,11723,PW-DW-DW-PW-PW-PW,979200/937156/356932/154800/97200/165600,0,b2 G*Cin=2560
32-16-32-48-64-64,6,26.910160,2691016,227.865600,11579,PW-DW-DW-PW-PW-PW,979200/937156/119460/151200/223200/280800,0,b2 G*Cin=2560
32-16-32-64-48-64,6,26.910160,2691016,220.492800,11067,PW-DW-DW-PW-PW-PW,979200/937156/119460/165600/266400/223200,0,b2 G*Cin=2560
32-64-32-32-16-64,6,26.944240,2694424,247.910400,8363,PW-DW-DW-PW-PW-PW,979200/937156/475668/97200/82800/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-48-64-32-64,6,26.981520,2698152,252.057600,11723,PW-DW-DW-PW-PW-PW,979200/937156/238196/223200/154800/165600,0,b2 G*Cin=2560
32-32-64-16-64-64,6,26.981520,2698152,244.684800,11211,PW-DW-DW-PW-PW-PW,979200/937156/238196/140400/122400/280800,0,b2 G*Cin=2560
32-32-64-64-16-64,6,26.981520,2698152,244.684800,11211,PW-DW-DW-PW-PW-PW,979200/937156/238196/280800/140400/122400,0,b2 G*Cin=2560
32-32-32-32-64-64,6,26.981520,2698152,242.611200,11067,PW-DW-DW-PW-PW-PW,979200/937156/238196/97200/165600/280800,0,b2 G*Cin=2560
32-48-32-64-16-64,6,27.016880,2701688,235.238400,9019,PW-DW-DW-PW-PW-PW,979200/937156/356932/165600/140400/122400,0,b2 G*Cin=2560
32-48-48-48-64,5,27.052880,2705288,262.656000,10923,PW-DW-DW-PW-PW,979200/937156/356932/208800/223200,0,b2 G*Cin=2560
32-64-64-16-16-64,6,27.088240,2708824,275.788800,10299,PW-DW-DW-PW-PW-PW,979200/937156/475668/140400/54000/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-32-16-32-64,6,27.088240,2708824,255.283200,8875,PW-DW-DW-PW-PW-PW,979200/937156/475668/82800/68400/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-48-16-48-64,6,27.106880,2710688,253.670400,10299,PW-DW-DW-PW-PW-PW,979200/937156/356932/111600/102600/223200,0,b2 G*Cin=2560
32-64-64-32-64,5,27.124240,2712424,301.593600,12091,PW-DW-DW-PW-PW,979200/937156/475668/154800/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-64-48-32-64,6,27.125520,2712552,252.057600,11723,PW-DW-DW-PW-PW-PW,979200/937156/238196/266400/126000/165600,0,b2 G*Cin=2560
32-48-32-48-32-64,6,27.160880,2716088,249.984000,10043,PW-DW-DW-PW-PW-PW,979200/937156/356932/151200/126000/165600,0,b2 G*Cin=2560
32-48-48-48-16-64,6,27.160880,2716088,246.297600,9787,PW-DW-DW-PW-PW-PW,979200/937156/356932/208800/111600/122400,0,b2 G*Cin=2560
32-48-16-64-32-64,6,27.160880,2716088,238.924800,9275,PW-DW-DW-PW-PW-PW,979200/937156/356932/122400/154800/165600,0,b2 G*Cin=2560
32-48-16-32-48-64,6,27.160880,2716088,236.851200,9131,PW-DW-DW-PW-PW-PW,979200/937156/356932/68400/151200/223200,0,b2 G*Cin=2560
32-32-64-64-64,5,27.161520,2716152,272.102400,13115,PW-DW-DW-PW-PW,979200/937156/238196/280800/280800,0,b2 G*Cin=2560
32-64-16-48-64,5,27.178240,2717824,249.523200,8475,PW-DW-DW-PW-PW,979200/937156/475668/102600/223200,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-32-64-64,5,27.196880,2719688,262.656000,10923,PW-DW-DW-PW-PW,979200/937156/356932/165600/280800,0,b2 G*Cin=2560
32-16-16-64-64-64,6,27.198160,2719816,231.552000,11835,PW-DW-DW-PW-PW-PW,979200/937156/119460/122400/280800/280800,0,b2 G*Cin=2560
32-64-48-32-16-64,6,27.232240,2723224,272.102400,10043,PW-DW-DW-PW-PW-PW,979200/937156/475668/126000/82800/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-16-32-32-64,6,27.232240,2723224,247.910400,8363,PW-DW-DW-PW-PW-PW,979200/937156/475668/68400/97200/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-48-32-64-64,6,27.269520,2726952,259.430400,12235,PW-DW-DW-PW-PW-PW,979200/937156/238196/126000/165600/280800,0,b2 G*Cin=2560
32-64-16-48-16-64,6,27.286240,2728624,233.164800,7339,PW-DW-DW-PW-PW-PW,979200/937156/475668/102600/111600/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-48-16-16-64-64,6,27.304880,2730488,240.537600,9387,PW-DW-DW-PW-PW-PW,979200/937156/356932/54000/122400/280800,0,b2 G*Cin=2560
32-16-64-48-48-64,6,27.371560,2737156,233.625600,11979,PW-DW-PW-PW-PW-PW,979200/937156/122400/266400/208800/223200,0,b2 G*Cin=2560
32-64-48-16-32-64,6,27.376240,2737624,275.788800,10299,PW-DW-DW-PW-PW-PW,979200/937156/475668/111600/68400/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
32-32-32-48-48-64,6,27.377520,2737752,238.924800,10811,PW-DW-DW-PW-PW-PW,979200/937156/238196/151200/208800/223200,0,b2 G*Cin=2560
32-48-64-16-48-64,6,27.394880,2739488,270.489600,11467,PW-DW-DW-PW-PW-PW,979200/937156/356932/140400/102600/223200,0,b2 G*Cin=2560
32-48-32-32-48-64,6,27.448880,2744888,257.356800,10555,PW-DW-DW-PW-PW-PW,979200/937156/356932/97200/151200/223200,0,b2 G*Cin=2560
32-16-48-48-64-64,6,27.486160,2748616,244.684800,12747,PW-DW-DW-PW-PW-PW,979200/937156/119460/208800/223200/280800,0,b2 G*Cin=2560
32-16-48-64-48-64,6,27.486160,2748616,240.998400,12491,PW-DW-DW-PW-PW-PW,979200/937156/119460/223200/266400/223200,0,b2 G*Cin=2560
32-64-64-32-16-64,6,27.520240,2752024,296.294400,11723,PW-DW-DW-PW-PW-PW,979200/937156/475668/154800/82800/122400,0,b2 G*Cin=2560;b3 G*Cin=2560
32-64-32-32-32-64,6,27.520240,2752024,272.102400,10043,PW-DW-DW-PW-PW-PW,979200/937156/475668/97200/97200/165600,0,b2 G*Cin=2560;b3 G*Cin=2560
